0.5077621936798096,1684.6476145231268,2075.793612982741,3154.6142578125,0.0606060606060606,-383.5898742675781,114.11003875732422,23.80137062072754,33.49615478515625,15.427164077758787,17.11607551574707,-6.28835391998291,8.084829330444336,7.002590656280518,4.139944553375244,-0.3680650889873504,3.151808261871338,4.510633945465088,8.366143226623535,-0.3367871046066284,8.122315406799316,1.253974199295044,5.031942367553711,-9.582551956176758,2.595709800720215,sober
0.3692473173141479,1976.258693877989,2243.052624937955,3657.7734375,0.0872721354166666,-345.72637939453125,118.54279327392578,40.7547607421875,23.518848419189453,10.328432083129885,13.578201293945312,-22.55613899230957,2.430325746536255,1.0999287366867063,-1.5912089347839355,1.8706425428390503,-5.951925277709961,2.056441307067871,-1.2667086124420166,-4.782399654388428,0.006470545195043,-2.3887078762054443,4.998559951782227,-10.679668426513672,6.403885841369629,sober
0.6009619832038879,1496.6753066990498,2109.595550491861,3146.539306640625,0.050537109375,-375.4853515625,120.65834045410156,19.954566955566406,35.93115997314453,15.30087661743164,17.686279296875,-11.137937545776367,10.118370056152344,9.02361297607422,-0.714564323425293,5.25282096862793,3.6715996265411377,8.533695220947266,6.179801940917969,0.1640093624591827,6.437838554382324,-1.1175440549850464,6.142359733581543,-12.880599975585938,4.704360961914063,sober
0.4870346784591675,1945.2557018654045,2266.331745712482,3747.85400390625,0.0677571614583333,-352.6657409667969,112.17060089111328,29.968944549560547,27.863969802856445,13.063961029052734,14.646576881408691,-14.456705093383787,13.099358558654783,4.529296875,-2.9065053462982178,0.9091119766235352,1.464293122291565,11.773259162902832,3.4655089378356934,0.4268971681594848,4.635655403137207,2.5275967121124268,4.51678466796875,-11.048473358154297,5.3901567459106445,sober
0.6397685408592224,1114.282322291854,1937.4072482595848,2215.564727783203,0.0257415771484375,-402.630126953125,130.60885620117188,16.932737350463867,34.776580810546875,21.30390930175781,16.700767517089844,1.2981430292129517,11.410442352294922,5.248132228851318,-0.4317104816436767,-4.548983097076416,1.1477454900741575,6.9967145919799805,2.641764640808105,-3.3451855182647705,6.643509864807129,3.474427938461304,9.64585018157959,-4.652153015136719,4.7198028564453125,sober
0.5220457911491394,1702.390130411161,2182.057144093384,3298.696719898897,0.064553653492647,-368.87298583984375,122.62088012695312,31.062992095947266,26.57905578613281,12.952655792236328,8.649785995483398,-10.256291389465332,10.414443016052246,5.12804126739502,-3.17235803604126,-2.374732494354248,1.079562425613403,9.956661224365234,3.5502817630767822,-1.035443902015686,3.411975383758545,3.010918617248535,6.0635905265808105,-7.61998701095581,6.813108444213867,sober
0.5731505155563354,1116.8982854460492,1844.8854518070648,2094.403076171875,0.03125,-401.8504638671875,135.81246948242188,17.80797576904297,33.10173034667969,25.263486862182617,17.340463638305664,-4.893838882446289,7.574976444244385,3.4815688133239746,2.6487364768981934,4.527728080749512,-0.352632999420166,5.227800369262695,0.8180520534515381,-1.2438822984695437,2.1354336738586426,-0.9252701997756958,0.5595740079879761,-9.012202262878418,1.6066975593566897,sober
0.5055995583534241,1615.3314494034978,2074.9171298848555,3094.131290211397,0.0605899586397058,-356.806640625,126.82379913330078,25.68689727783203,25.992555618286133,13.790029525756836,15.218615531921388,-18.028121948242188,0.3905697464942932,5.641601085662842,0.6848462224006653,9.287692070007324,-1.141120195388794,3.89188289642334,7.623683452606201,1.6704353094100952,1.3062933683395386,-2.14608097076416,3.0373647212982178,-12.008261680603027,2.038614273071289,sober
0.5222280025482178,1659.5954438507474,2038.5342682909293,2874.009704589844,0.07012939453125,-402.9094848632813,124.0784149169922,36.18403244018555,28.53064346313477,19.81943893432617,12.596165657043455,-10.27147102355957,15.371395111083984,-0.5474511384963989,5.146142959594727,0.2758800387382507,1.9285235404968264,7.875141143798828,4.488749504089356,1.0514414310455322,2.271376609802246,2.2690658569335938,2.545981168746948,-7.752786159515381,0.435344934463501,sober
0.4930313527584076,1676.5391958272926,2071.18343992426,3182.3464133522725,0.0637133049242424,-374.6654968261719,121.06852722167967,28.774980545043945,26.52267074584961,18.167360305786133,12.196340560913086,-15.195160865783691,12.692970275878906,1.6571298837661743,2.01898193359375,3.605107307434082,-2.345028877258301,7.7863030433654785,5.277402400970459,2.2152256965637207,4.54244327545166,2.026625156402588,2.1323838233947754,-8.615057945251465,0.9723808765411376,sober
0.3507796823978424,3110.9286259787077,2586.9157903389923,5878.564453125,0.154296875,-337.19366455078125,69.71918487548828,18.490665435791016,32.22804260253906,1.224637746810913,0.9277705550193788,-13.089399337768556,6.692864894866943,-9.446600914001465,14.42182445526123,-5.899440288543701,-1.4044936895370483,10.728957176208496,0.5383903384208679,0.9616780281066896,1.8198158740997317,2.018848180770874,5.956017017364502,-12.056879043579102,9.960284233093262,sober
